,id,Counts,text,category,author,book/prompt,model,nation,gender,race,mean_sen_len,sentiment,male_pronouns,female_pronouns,TTR,lex_density,concreteness,its,during,between,how,see,be,isn't,off,must,but,couldn't,ours,a,about,all,any,i,our,here,aren't,and,ourselves,itself,on,under,one,you'll,too,this,after,then,should,that'll,me,why,your,until,won't,further,you,needn't,mightn't,they,don't,each,same,had,just,wouldn't,my,into,that,are,you've,than,do,as,the,them,there,does,some,themselves,weren't,you'd,through,below,in,don,wasn't,an,were,for,has,very,before,or,what,hadn't,doesn't,shan't,having,no,not,well,will,over,which,yourselves,once,am,above,of,other,it's,is,have,much,out,would,by,again,hasn't,myself,down,could,theirs,from,while,with,who,against,doing,you're,mustn't,it,shouldn't,haven't,most,whom,can,at,been,those,being,when,where,their,was,never,nor,these,did,we,such,because,up,few,more,made,yours,should've,go,to,yourself,only,so,might,own,now,if,upon,didn't,both,say,said,ask,asked,reply ,replied,NN,NNS,NNP,NNPS,VB,VBD,VBG,VBN,VBP,VBZ,JJ,JJR,JJS,RB,RBR,RBS,PRP,PRP$,IN,DT
45,95525,5,"Well, now, ain't life a peculiar beast? Just when you suspect you're treading upon familiar ground, she up and changes the terrain, leaving a fella mystified in the wake. I reckon it's rather like taking a nightly saunter down the same river bank, believing to have mapped out every stone and shrub. Then along comes a flood and turns the place into a near-perfect stranger. All that's left is to adjust your eyes and plant your feet sturdy on the path anew. I'm telling you, life's got a delightful way of churning up wonder when you're least expecting, much like a river full of catfish.",synthetic,twain,Write an original paragraph in the style of Mark Twain.,gpt4,British/Irish,male,white,18.666666666666668,0.9850549101829528,0,0.009615385,0.7596153846153846,0.5865384615384616,2.6843298969072165,0,0,0,0,0,0,0,0,0,0,0,0,0.067307692,0,0.009615385,0,0.019230769,0,0,0,0.038461538,0,0,0.009615385,0,0,0,0,0,0,0.009615385,0,0,0,0,0.019230769,0,0,0,0.038461538,0,0,0,0,0,0.009615385,0,0.009615385,0,0,0.009615385,0.009615385,0,0,0,0,0,0.048076923,0,0,0,0,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0,0.019230769,0,0,0.009615385,0.009615385,0.009615385,0.009615385,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0.009615385,0,0.009615385,0,0,0,0,0,0,0,0,0.2115384615384615,0.019230769,0,0,0.019230769,0.019230769,0.067307692,0.019230769,0.048076923,0.038461538,0.067307692,0,0,0.067307692,0.009615385,0,0.057692308,0.019230769,0.086538462,0.1346153846153846
46,95763,5,"At the hazy fringe of dawn, young Ezekiel Jones, lighter amongst the stubborn and dust-bruised folks of Mississippi, unharnessed himself from the shackles of a sound slumber. Roosterâ€™s cry hadn't yet sliced the humble stillness of that sweet morn. He stepped barefooted onto the dew-kissed grass, his freckled face donning a rambunctious grin wide enough that mightâ€™ve even inspired the Diligeon River to cringe with self-doubt. His eyes shimmered with innocent mischief, as if he had squirreled away all the tales of lands beyond, unspeakable adventures, and whispering constellations only to tell â€˜em to the wind, his one true conspirator. Ain't nobody in this world, folks, could teach Zeke what it is to be alive, for he already knew well how to bend time, skip heartbeats, and add color to the gray of life, all while paddling his boat against life's formidable current.",synthetic,twain,Write a paragraph from an original novel in the style of Mark Twain.,gpt4,British/Irish,male,white,29.2,0.4358158707618713,0.058394161,0,0.7664233576642335,0.583941606,2.5618852459016392,0,0,0,0.00729927,0,0.00729927,0,0,0,0,0,0,0.01459854,0,0.01459854,0,0,0,0,0,0.02189781,0,0,0,0,0.00729927,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01459854,0,0,0,0,0.01459854,0,0,0,0,0.00729927,0.065693431,0,0,0,0,0,0,0,0,0,0.00729927,0,0,0,0,0.00729927,0,0,0,0,0.00729927,0,0,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0.04379562,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0.00729927,0,0.00729927,0.00729927,0.01459854,0,0.00729927,0,0,0,0.00729927,0,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04379562,0,0.00729927,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0.1824817518248175,0.080291971,0,0,0.04379562,0.03649635,0.02189781,0.03649635,0.00729927,0.00729927,0.1094890510948905,0,0,0.051094891,0.00729927,0,0.04379562,0.02919708,0.1386861313868613,0.1021897810218978
47,95741,5,"In our humble town of Hickory Hill, ridden with wind-bitten shacks and sun-clipped fields, there lived an odd sort of fella named Jasper 'Jap' Jenkins. Now, ol' Jap didn't cotton to fools or fakery, but he had a heart as wide as the Mississippi and a smile as inviting as spring sunshine. The townsfolk often told tales about Jap in the saddler's shop, his corrugated form sitting tall on the porcine mare he affectionately called 'Bertha', his tobacco-browned teeth chomping atop his straw hat like a rabbit feasting on a cabbage leaf. If you ever found yourself wandering towards those worn-out paths leading to the fields, you'd find Jap, kicking up dust clouds, singing hymns to the wind and sharing tales as tall as pines about riverboat gamblers, swamp witches, and misunderstood thieves. And even if you didnâ€™t rightly believe every yarn he spun, you'd recognize that Jap made the ordinary world feel a bit richer, a tad stranger, and infinitely more adventurous.",synthetic,twain,Write a paragraph from an original novel in the style of Mark Twain.,gpt4,British/Irish,male,white,33.4,0.9639270305633544,0.038461538,0,0.7371794871794872,0.6346153846153846,2.724609375,0,0,0,0,0,0,0,0,0,0.006410256,0,0,0.038461538,0.012820513,0,0,0,0.006410256,0,0,0.038461538,0,0,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0.006410256,0,0,0,0,0.006410256,0,0,0,0,0.038461538,0.044871795,0,0.006410256,0,0,0,0,0,0,0,0.012820513,0,0,0.006410256,0,0,0,0,0,0.006410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006410256,0,0,0,0,0,0,0,0,0.006410256,0,0,0,0.006410256,0,0.006410256,0.006410256,0,0,0,0.019230769,0.006410256,0,0,0,0,0.006410256,0.012820513,0,0,0,0,0,0,0,0,0,0.2243589743589743,0.08974359,0,0,0.019230769,0.044871795,0.051282051,0.006410256,0.038461538,0.012820513,0.064102564,0.006410256,0,0.070512821,0.006410256,0,0.051282051,0.025641026,0.1089743589743589,0.1025641025641025
48,95510,5,"Remarkably, there ain't nothing as humbling as a Mississippi sundown, where grandeur and simplicity entwine like lovers on a dance floor. The river runs patient and deep, carrying its secrets in every ripple, peering back at you with a twinkling eye that says, ""Child, if only you knew half of what I've seen."" Nearby, a cicada choir commences their twilight symphony, each chirp a testament to lifeâ€™s unyielding rhythm. Just then, a faint breeze whispers through the cottonwoods, as if to hush any hint of mankind's nonsense and remind us that nature takes its course with or without our consent. Yes sir, in these quiet moments between daylight and darkness, life ain't nothing more than an old dusty book waiting to be readâ€”if only we'd have the mind to sit and turn the pages.
",synthetic,twain,Write an original paragraph in the style of Mark Twain.,gpt4,British/Irish,male,white,28.2,0.967985213,0,0,0.7894736842105263,0.5789473684210527,2.5416949152542374,0.015037594,0,0.007518797,0,0,0.007518797,0,0,0,0,0,0,0.045112782,0,0,0.007518797,0.007518797,0.007518797,0,0,0.037593985,0,0,0.007518797,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0.015037594,0,0,0,0,0.007518797,0,0,0.007518797,0,0,0,0.015037594,0,0,0.007518797,0,0.022556391,0.030075188,0,0.007518797,0,0,0,0,0,0.007518797,0,0.015037594,0,0,0.007518797,0,0,0,0,0,0.007518797,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0,0,0,0,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0.007518797,0.007518797,0,0,0,0.007518797,0,0.007518797,0,0,0,0,0.007518797,0,0,0,0,0.030075188,0,0.015037594,0,0,0,0,0.022556391,0,0,0,0,0,0,0,0,0,0.2481203007518796,0.052631579,0,0,0.037593985,0.007518797,0.030075188,0.007518797,0.022556391,0.030075188,0.060150376,0.007518797,0,0.07518797,0,0,0.030075188,0.030075188,0.1428571428571428,0.112781955
49,95695,5,"Ol' Porter was a man of few charms but many tales, known all the way from St. Louis to Memphis for his peculiar witticisms and a dogged stubbornness so stubborn you could watch it sit there on his face like a Sunday morning goat. He was wont to sit in his well-lacquered rocking chair, the one that creaks so much you'd swear it was having a conversation with the floorboards, and puff on his corn cob pipe until the dusk painted the horizons in shades of whiskey. On long summer eves when the sun hung like a ripe peach over the fields, he'd regale any poor wanderer who listened with battle stories and tall tales of the river. His eyes, beady and sharp, would spark to life, as if each yarn he spun brought him one year closer to his younger, spryer self. Each story he told, every character in it, they lived through him as if their souls waded in the tobacco smoke that curled up and danced to the rhythm of his raspy voice.",synthetic,twain,Write a paragraph from an original novel in the style of Mark Twain.,gpt4,British/Irish,male,white,35.6,0.9639376401901244,0.074712644,0,0.6896551724137931,0.5229885057471264,2.763141025641026,0,0,0,0,0,0,0,0,0,0.005747126,0,0,0.028735632,0,0.005747126,0.005747126,0,0,0,0,0.028735632,0,0,0.017241379,0,0.011494253,0,0,0,0,0,0,0,0,0,0,0.005747126,0,0,0.011494253,0,0,0.005747126,0,0.011494253,0,0,0,0,0,0,0.011494253,0,0,0,0,0.011494253,0.057471264,0,0.005747126,0,0,0,0,0,0.005747126,0,0.022988506,0,0,0,0,0.005747126,0,0,0,0,0,0,0,0,0.005747126,0,0,0,0,0.005747126,0,0,0,0,0,0.022988506,0,0,0,0,0.005747126,0,0.005747126,0,0,0,0,0,0.005747126,0,0.005747126,0,0.011494253,0.005747126,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0,0.005747126,0,0.005747126,0.017241379,0,0,0,0,0,0,0,0.005747126,0.005747126,0,0,0,0,0,0.028735632,0,0,0.011494253,0,0,0,0.011494253,0,0,0,0,0,0,0,0,0,0.2068965517241379,0.068965517,0,0,0.028735632,0.068965517,0.011494253,0.011494253,0.005747126,0.011494253,0.08045977,0.005747126,0,0.022988506,0,0,0.074712644,0.045977011,0.1379310344827586,0.1091954022988505
50,93734,5,"My dear brethren, the world is shifting beneath our humble feet, and in this change we can find ourselves rising on the swell. No longer shall our faces be painted with the grim shadows of injustice, for the dawn of equality is breaking slowly, but indeed it is breaking. The ink of our toil is becoming the testament of our resilience, and through it, we are writing a bold narrative of hope amidst struggle. There is a divine orchestration to this chaos, and it will weave itself into the fabric of our shared history, becoming the tapestry on which we etch the sweet song of liberation. As bearers of the ebony tint, we must carry the torch of hope to skillfully navigate through these times, embracing every opportunity to assert our worth and raise high the banner of our collective dignity.",synthetic,griggs,Write an original paragraph in the style of Sutton Griggs.,gpt4,British/Irish,male,white,28.2,0.9990403056144714,0,0,0.6666666666666666,0.5035460992907801,2.428455882352941,0,0,0,0,0,0.007092199,0,0,0.007092199,0.007092199,0,0,0.014184397,0,0,0,0,0.04964539,0,0,0.028368794,0.007092199,0.007092199,0.014184397,0,0,0,0,0.014184397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0.007092199,0,0.007092199,0,0,0,0.007092199,0.085106383,0,0.007092199,0,0,0,0,0,0.014184397,0,0.007092199,0,0,0,0,0.007092199,0,0,0,0,0,0,0,0,0,0.007092199,0,0,0.007092199,0,0.007092199,0,0,0,0,0.070921986,0,0,0.035460993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0,0,0,0,0.021276596,0,0,0,0,0.007092199,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0.028368794,0,0,0,0,0,0,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2056737588652482,0.028368794,0,0,0.04964539,0,0.056737589,0.007092199,0.014184397,0.042553191,0.063829787,0,0,0.035460993,0,0,0.063829787,0.056737589,0.1489361702127659,0.1276595744680851
51,95938,5,"Ah, the mighty Mississippi - that glistening serpent of nature that flows through the heartland, just as certain and constant as a preacher's Sunday sermon. One could spend a lifetime contemplating her ripples and never fully unravel her secrets. Her waters hold a mirror to our souls, reflecting at one time the bright innocence of childhood mischief and at another the grizzled wisdom earned only through the passage of many moons. Hath she not seen fortunes made and dreams dashed upon her rocky shores, empires rise and fall like the ebbs and flows of her mighty current? She remains unperturbed, speaking silently in the language of eternity. If only weâ€™d take the time to sit still, watch her roll on, and truly to listen - we might learn a thing or two.",synthetic,twain,Act like Mark Twain and write an original paragraph utilizing his style.,gpt4,British/Irish,male,white,21.83333333333333,0.8577622175216675,0,0.062015504,0.7131782945736435,0.5503875968992248,2.505,0,0,0,0,0,0,0,0,0,0,0,0,0.031007752,0,0,0,0,0.007751938,0,0,0.054263566,0,0,0.007751938,0,0.015503876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007751938,0,0,0,0.015503876,0,0,0,0,0.015503876,0.062015504,0,0,0,0,0,0,0,0.015503876,0,0.007751938,0,0,0,0,0,0,0,0,0.007751938,0,0,0,0,0,0,0.007751938,0,0,0,0,0,0,0,0,0.03875969,0,0,0,0,0,0,0,0,0,0,0,0,0.007751938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015503876,0,0,0,0,0,0,0,0.007751938,0,0,0,0.007751938,0,0,0,0,0,0.007751938,0,0,0,0.023255814,0,0.015503876,0,0.007751938,0,0,0.007751938,0.007751938,0,0,0,0,0,0,0,0,0.1860465116279069,0.07751938,0,0,0.046511628,0.007751938,0.031007752,0.023255814,0.023255814,0.015503876,0.069767442,0,0,0.069767442,0,0,0.023255814,0.054263566,0.1395348837209302,0.1007751937984496
52,95592,5,"In the desolate plains of our vast country, where the tumbleweeds roll under the lazy yawn of the afternoon sun and the coyotes howl their mournful songs under the ghostly gaze of the moon, you might happen upon a little saloon. Now, it ainâ€™t ornate nor grand, no. Rather, it would creak complaints under the gusty sigh of the wind, and the paint had seen better days, much like the weary souls it sheltered. The locals all knew it well, the scent of sawdust and cheap whiskey permeating every corner. Characters, both saintly and dubious, lined their boots along the old wooden bar, each with a tale as colorful as a patchwork quilt. And if you leaned in close, past the clinking glasses and raucous laughter, you might hear whispers of gold, danger, and unimaginable adventure, all woven into the dusty fabric of that weathered old saloon.",synthetic,twain,Write an original paragraph in the style of Mark Twain.,gpt4,British/Irish,male,white,24.5,-0.799962282,0,0,0.7054794520547946,0.5342465753424658,2.671617647058824,0,0,0,0,0,0,0,0,0,0,0,0,0.020547945,0,0.01369863,0,0,0.006849315,0,0,0.047945205,0,0,0,0.020547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020547945,0,0,0,0,0.006849315,0,0.006849315,0,0,0,0.006849315,0.006849315,0,0,0,0,0.01369863,0.1095890410958904,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006849315,0,0.006849315,0,0,0,0,0,0,0,0.047945205,0,0,0,0,0.006849315,0,0.006849315,0,0,0,0,0,0,0,0,0,0.006849315,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0.006849315,0.01369863,0,0,0.006849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0.006849315,0.006849315,0.006849315,0,0.006849315,0,0,0,0,0,0,0.1780821917808219,0.082191781,0,0,0.020547945,0.04109589,0.006849315,0.006849315,0.020547945,0,0.1164383561643835,0,0,0.054794521,0.006849315,0,0.047945205,0.020547945,0.136986301,0.1780821917808219
53,95497,5,"Just about the same as I was about to say, Miss Matilda tapped a sparrow on its noggin with a spindly finger, as it took a moment's respite on her porch railing. The scorching sun beat down upon that humble wooden homestead, which squatted stubbornly on the edge of the grumbling Mississippi, like a tired bulldog eying the passing steamboats with obstinate indifference. When that old river grumbled, it grumbled with voices of fifty lifetimes, tales too rich and layered for any man or machine to disentangle. Her eyes, faded blue, held a sea of wisdom and melancholy that made the heaving river seem as shallow as a rain puddle on a summerâ€™s afternoon. She had a face chiseled by Time himself and, every wrinkle and line was a testament to a life lived somewhere between hardship and hilarity, proclaiming, ""Here survives a woman whoâ€™s weathered many a storm and yet, can still give a cheeky sparrow what-for!""",synthetic,twain,Write an original paragraph in the style of Mark Twain.,gpt4,British/Irish,male,white,31.8,-0.673955917,0.006451613,0.019354839,0.7225806451612903,0.5806451612903226,2.632638888888889,0.006451613,0,0.006451613,0,0,0,0,0,0,0,0,0,0.083870968,0.012903226,0,0.006451613,0.006451613,0,0.006451613,0,0.038709677,0,0,0.025806452,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0.006451613,0.006451613,0,0,0,0.019354839,0,0,0,0,0.025806452,0.038709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0.019354839,0,0,0,0,0,0,0,0.006451613,0,0,0,0.006451613,0,0,0,0,0.019354839,0,0,0,0,0,0.012903226,0,0,0,0,0.006451613,0,0,0,0,0.006451613,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0.019354839,0,0,0,0,0,0,0,0.006451613,0,0,0.006451613,0,0,0,0,0,0.2645161290322581,0.032258065,0,0,0.019354839,0.096774194,0.019354839,0.006451613,0.006451613,0.006451613,0.070967742,0,0,0.058064516,0,0,0.025806452,0.019354839,0.1290322580645161,0.1483870967741935
54,91134,4,"Had she solicited any counsel regarding the affairs of the heart, Miss Caroline Hastings would inevitably proclaim with great certainty that love is indeed a most inconvenient and vexatious intruder, prone to alighting upon the souls of men and women with wanton disregard for reason or propriety. Ah, the capricious currents of affection, she would sigh, quite undirected by the rules of sense, abuzz with impassioned fervor, which would not hesitate to upset the tranquil routines of a well-ordered existence! How maddeningly delightful and thoroughly disruptive it is, that the gentle stirrings of affection could concurrently fill a soul with such sweet torment and sublime joy! Most certainly, in the realm of romance, should one choose to partake, to journey the turbulent path of passion and pain, one must be prepared to relinquish some degree of control, to cede a portion of the reigns to that unsolicited invader named Love.
",synthetic,austen,Act like Jane Austen and write an original paragraph utilizing her style.,gpt4,British/Irish,male,white,37.5,0.986146092,0,0.013422819,0.7046979865771812,0.5704697986577181,2.1176515151515147,0,0,0,0.006711409,0,0.006711409,0,0,0.006711409,0,0,0,0.026845638,0,0,0.006711409,0,0,0,0,0.033557047,0,0,0,0,0.013422819,0,0,0,0,0,0.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006711409,0,0,0,0,0.020134228,0,0,0,0,0,0.067114094,0,0,0,0.006711409,0,0,0,0,0,0.006711409,0,0,0,0,0.006711409,0,0,0,0.006711409,0,0,0,0,0,0,0.006711409,0,0,0,0.006711409,0,0,0,0,0.067114094,0,0,0.013422819,0,0,0,0.020134228,0.006711409,0,0,0,0,0.006711409,0,0,0,0.026845638,0,0,0,0,0,0.006711409,0,0,0.013422819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006711409,0,0,0,0,0,0,0,0,0.046979866,0,0,0,0,0,0,0,0.006711409,0,0,0,0,0,0,0,0,0.1879194630872483,0.067114094,0,0,0.073825503,0.013422819,0.013422819,0.020134228,0,0.020134228,0.1073825503355704,0,0,0.053691275,0,0.013422819,0.020134228,0,0.1409395973154362,0.1140939597315436
55,95975,4,"Well now, you'll pardon my indulgence, but life, as I've lived and seen, seems to me a river ever in flow. Not just any simple brook, mind you, but the mighty Mississippi, its swirling currents grabbing tight about your ankles, a-kicking you hither, thither, and yon, as it suits its own whimsical fancy. Sometimes it's a gentle journey, bobbing you atop its emerald depths in serene apathy, sundrenched and supine; other spells it's a tempestuous beast, a-roaring with the righteous fury of the heavens torn asunder. But whether silent and soft or raging and riled, you're sure to find no river that owns up to its course. No sir, youâ€™ll never step in the same stream twice, as old Heraclitus said. But there's a beauty in the chaos, a constant un-knowing that keeps a sprightly soul on its toes, ever expectant of the great many morrows that remain to meet us.",synthetic,twain,Act like Mark Twain and write an original paragraph utilizing his style.,gpt4,British/Irish,male,white,26.166666666666668,0.9875769019126892,0,0,0.7210884353741497,0.5578231292517006,2.456984126984127,0.034013605,0,0,0,0,0,0,0,0,0.027210884,0,0,0.040816327,0.006802721,0,0.006802721,0.006802721,0,0,0,0.034013605,0,0,0.006802721,0,0,0,0,0,0,0,0,0,0.006802721,0,0.006802721,0,0,0,0.034013605,0,0,0,0,0,0.006802721,0,0.006802721,0,0.006802721,0,0.020408163,0,0,0,0,0.020408163,0.040816327,0,0.006802721,0,0,0,0,0,0,0,0.027210884,0,0,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0.013605442,0.006802721,0.006802721,0,0,0,0,0,0,0,0.013605442,0.006802721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0,0.027210884,0,0,0,0,0.006802721,0.006802721,0,0,0,0,0,0.006802721,0,0,0,0,0.1564625850340136,0.054421769,0,0,0.020408163,0.013605442,0.020408163,0.020408163,0.040816327,0.027210884,0.1292517006802721,0.006802721,0.006802721,0.06122449,0,0,0.074829932,0.047619048,0.088435374,0.1020408163265306
56,95453,4,"As the murderer red sun was declinin' on that dusty river town, young Jimmy Tiberius found himself knee-deep in a predicament the size of a hornet's nest. With just a few ill-considered words, as slippery as a school of catfish, heâ€™d stirred up a ruckus that had the old folks wheeling about like scared rabbits. He was a prankster indeed, that Jimmy, but there wasnâ€™t an ounce of malice in his heart. The boy was just as apt to tickle your funny bone as spark your ire. But, Lord above, he'd done it this time. This ruckus was stickier than pine sap in summer, and it clung to him just as persistently.",synthetic,twain,Write an original paragraph in the style of Mark Twain.,gpt4,British/Irish,male,white,19,-0.963795483,0.046296296,0,0.7037037037037037,0.5555555555555556,2.6377777777777776,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0.055555556,0.009259259,0,0,0,0,0,0,0.009259259,0,0,0.009259259,0,0,0,0,0.018518519,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0.009259259,0.027777778,0,0,0,0.027777778,0,0,0.009259259,0,0.055555556,0.037037037,0,0.009259259,0,0,0,0,0,0,0,0.027777778,0,0,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009259259,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009259259,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0.009259259,0.009259259,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2592592592592592,0.027777778,0,0,0.009259259,0.064814815,0.009259259,0.027777778,0,0,0.074074074,0.009259259,0,0.074074074,0,0,0.055555556,0.027777778,0.1574074074074074,0.1296296296296296
57,95941,4,"In the heart of the Mississippi, a stitch in Old Natchez itself, there lived a curmudgeonly paddle-wheel boat captain named Elijah. He had a cantankerous disposition and a weathered face that bore the tale of his years on the river. Now, he was a peculiar sort of fellow, that's certain. As contrary as a catfish out of water, he held a deep loyalty to the river that was as strong and winding as the Mississippi herself. He'd say in his gravelly voice, ""Sonny, the river isn't just water and mud; it's a living, breathing entity, full of secrets and wisdom, if you've a mind to listen.""

He'd seen all manner of waterborne calamity, storm and calm, disaster and serenity, yet he insisted the river was not malicious, rather just misunderstood. ""She's got the temperament of an unbroken mustang, wild and free. Master her, and she'll carry you home. Disrespect her, and she'll buck you off faster than a rattlesnake strikes."" That old river had washed away many a foolhardy captain, but not Elijah. No, sir. He navigated her treacherous bends with a deftness that earned him his gruff respect among the staunchest of river rats.",synthetic,twain,Act like Mark Twain and write an original paragraph utilizing his style.,gpt4,British/Irish,male,white,17,0.9900861382484436,0.056701031,0.036082474,0.6185567010309279,0.5515463917525774,2.577283237,0,0,0,0,0,0,0,0.005154639,0,0.005154639,0,0,0.06185567,0,0.005154639,0,0,0,0,0,0.046391753,0,0.005154639,0.005154639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015463918,0,0,0,0,0,0,0.010309278,0.010309278,0,0,0,0.025773196,0,0,0.005154639,0,0.020618557,0.051546392,0,0.005154639,0,0,0,0,0,0,0,0.015463918,0,0,0.005154639,0,0,0,0,0,0,0,0,0,0,0,0.005154639,0.010309278,0,0,0,0,0,0,0,0,0.041237113,0,0,0.005154639,0,0,0.005154639,0,0,0,0,0,0,0,0,0,0,0.005154639,0,0,0,0,0,0.005154639,0,0,0,0,0,0,0,0,0,0,0,0,0.015463918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0,0,0,0,0,0.005154639,0.005154639,0,0,0,0.005154639,0,0,0,0,0,0.2268041237113402,0.025773196,0,0,0.015463918,0.077319588,0.005154639,0.010309278,0.010309278,0.005154639,0.1185567010309278,0,0.005154639,0.046391753,0.005154639,0,0.092783505,0.025773196,0.1030927835051546,0.1288659793814432
58,95732,4,"Young Billy had his heart set on some high adventure, I tell you. Daylight would barely peek over yonder hills and he'd already be up, boots laced and spirit roarin', ready to explore all God's green acres had to offer. He was fond of the old Mississipp', watching the hulking steamboats glide by, their toots echoing through the valley as their paddle wheels churned through the silty soul of this mighty river. Wandering if perchance he might sneak aboard one of them vessels, Billy would stand 'longside the river with his worn-out straw hat shielding his weather-beaten face from the harsh sun, eyes brighter than lantern flames. A choir of cicadas sang chorus to his grand dreams while every now and then, the river's balmy breeze stole away the stinging heat leaving one feeling drunk on the sweet wine of lazy Southern summer days.",synthetic,twain,Write a paragraph from an original novel in the style of Mark Twain.,gpt4,British/Irish,male,white,29.4,0.7474960088729858,0.04964539,0,0.7872340425531915,0.6099290780141844,2.80768,0,0,0,0,0,0.007092199,0,0,0,0,0,0,0.007092199,0,0.007092199,0,0.007092199,0,0,0,0.021276596,0,0,0.014184397,0,0.014184397,0,0,0.007092199,0,0.007092199,0,0,0,0,0,0,0,0,0.007092199,0,0,0,0,0,0,0.014184397,0,0,0,0,0,0,0,0.007092199,0,0.007092199,0.063829787,0.007092199,0,0,0.007092199,0,0,0,0.014184397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0,0,0,0,0.035460993,0,0,0,0,0,0,0.014184397,0.007092199,0,0,0,0,0,0,0.007092199,0.007092199,0.007092199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014184397,0.007092199,0,0,0,0,0,0,0,0.007092199,0,0,0,0,0,0,0.021276596,0,0,0,0.007092199,0,0.007092199,0.007092199,0,0,0,0,0,0,0,0,0,0.2127659574468085,0.085106383,0,0,0.042553191,0.028368794,0.042553191,0.021276596,0.014184397,0,0.09929078,0.007092199,0,0.056737589,0,0,0.035460993,0.042553191,0.1205673758865248,0.09929078
