,id,Counts,text,category,author,book/prompt,model,nation,gender,race,mean_sen_len,sentiment,male_pronouns,female_pronouns,TTR,lex_density,concreteness,its,during,between,how,see,be,isn't,off,must,but,couldn't,ours,a,about,all,any,i,our,here,aren't,and,ourselves,itself,on,under,one,you'll,too,this,after,then,should,that'll,me,why,your,until,won't,further,you,needn't,mightn't,they,don't,each,same,had,just,wouldn't,my,into,that,are,you've,than,do,as,the,them,there,does,some,themselves,weren't,you'd,through,below,in,don,wasn't,an,were,for,has,very,before,or,what,hadn't,doesn't,shan't,having,no,not,well,will,over,which,yourselves,once,am,above,of,other,it's,is,have,much,out,would,by,again,hasn't,myself,down,could,theirs,from,while,with,who,against,doing,you're,mustn't,it,shouldn't,haven't,most,whom,can,at,been,those,being,when,where,their,was,never,nor,these,did,we,such,because,up,few,more,made,yours,should've,go,to,yourself,only,so,might,own,now,if,upon,didn't,both,say,said,ask,asked,reply ,replied,NN,NNS,NNP,NNPS,VB,VBD,VBG,VBN,VBP,VBZ,JJ,JJR,JJS,RB,RBR,RBS,PRP,PRP$,IN,DT
88,59775,1,"If in the marts of toil he offered the labor of his hands, he felt his cheeks tingling from the consciousness that others regarded him as being upon a level with slaves; and at the best the market for his labor was very limited, for the fatted slave stood in his way. So utterly forlorn was the condition of the poor white that the enslaved Negro felt justified in meeting his protruding claim of racial superiority with contemptuous scorn. In the very nature of things the strongest sort of repulsion developed between this class of whites and the Negro slaves. The work, therefore, of overseeing and driving the slaves on the plantations of the more wealthy whites, fitted the habitual mood of the poor white exactly. No form of service was more congenial to him than that of whipping intractable Negroes for their masters.",authentic,griggs,The Hindered Hand,authentic,American,male,black,28.8,-0.9723714590072632,0.0625,0.0,0.6111111111111112,0.5347222222222222,2.31959349593496,0.0,0.0,0.0069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.0,0.0,0.0069444444444444,0.0,0.0,0.0,0.0,0.0069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.0,0.0,0.0069444444444444,0.0,0.0069444444444444,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.0,0.0208333333333333,0.0,0.0138888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069444444444444,0.0,0.0,0.0069444444444444,0.0,0.0,0.0069444444444444,0.0208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138888888888888,0.0,0.0,0.0,0.0,0.0069444444444444,0.0,0.0,0.0069444444444444,0.0,0.0,0.0,0.0069444444444444,0.0069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0555555555555555,0.0486111111111111,0.0277777777777777,0.0,0.0069444444444444,0.0972222222222222,0.0,0.0138888888888888,0.0208333333333333,0.0138888888888888,0.0,0.0277777777777777,0.0416666666666666,0.2152777777777778,0.1527777777777778
89,59508,1,"A large section of the race      has left the habitat and environments in which and because of      which it grew to greatness, and in the southern part of the      United States finds itself confronted with the problem of      maintaining in warmer climes those elements of a greatness      hitherto found only in the colder regions. ""The race in these warmer regions took firm hold of the      doctrine of a foil, a something thrust between itself and the      sapping influences of weather, sun and soil. The Negro was      pressed into service as that foil.",authentic,griggs,The Hindered Hand,authentic,American,male,black,30.666666666666668,-0.1220383644104003,0.0,0.0,0.6304347826086957,0.5,2.3664556962025314,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543478260869565,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0108695652173913,0.0,0.0,0.0,0.0,0.0108695652173913,0.108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543478260869565,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2282608695652173,0.0652173913043478,0.0,0.0,0.0108695652173913,0.0434782608695652,0.0108695652173913,0.0326086956521739,0.0,0.0326086956521739,0.0652173913043478,0.0,0.0,0.0108695652173913,0.0,0.0,0.0326086956521739,0.0,0.1956521739130435,0.1847826086956521
90,18754,1,"There was pleasure in thinking of the contrast between the reality and my descriptionâ€”to remember Dr. John enjoying the drive home, eating his supper with relish, and retiring to rest with Christian composure. It was only when I saw him really unhappy that I felt really vexed with the fair, frail cause of his suffering. A fortnight passed; I was getting once more inured to the harness of school, and lapsing from the passionate pain of change to the palsy of custom. One afternoon, in crossing the carrÃ©, on my way to the first classe, where I was expected to assist at a lesson of â€œstyle and literature,â€ I saw, standing by one of the long and large windows, Rosine, the portress. Her attitude, as usual, was quite nonchalante.",authentic,bronte,Villette,authentic,British/Irish,female,white,26.4,0.347202330827713,0.0238095238095238,0.0079365079365079,0.6666666666666666,0.5634920634920635,2.41982905982906,0.0,0.0,0.0079365079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158730158730158,0.0,0.0,0.0,0.0396825396825396,0.0,0.0,0.0,0.0396825396825396,0.0,0.0,0.0079365079365079,0.0,0.0158730158730158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158730158730158,0.0,0.0079365079365079,0.0,0.0,0.0,0.0,0.0079365079365079,0.0873015873015873,0.0,0.0079365079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158730158730158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079365079,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079365079,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0079365079365079,0.0,0.0,0.0,0.0,0.0,0.0079365079365079,0.0,0.0,0.0,0.0079365079365079,0.0079365079365079,0.0,0.0396825396825396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079365079,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0079365079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539682539682539,0.0079365079365079,0.0,0.0,0.0238095238095238,0.0714285714285714,0.0555555555555555,0.0158730158730158,0.0079365079365079,0.0,0.0793650793650793,0.0,0.0,0.0396825396825396,0.0079365079365079,0.0,0.0158730158730158,0.0396825396825396,0.1507936507936507,0.1031746031746031
91,73721,1,"We climbed the steep path to its summit, through breezy glades of thorn and oak. The view presented from its highest peak was almost beautiful. Below, was the broad, level plain of Esdraelon, checkered with fields like a chess-board, and full as smooth and level, seemingly; dotted about its borders with white, compact villages, and faintly penciled, far and near, with the curving lines of roads and trails. When it is robed in the fresh verdure of spring, it must form a charming picture, even by itself. Skirting its southern border rises â€œLittle Hermon,â€ over whose summit a glimpse of Gilboa is caught. Nain, famous for the raising of the widow's son, and Endor, as famous for the performances of her witch are in view. To the eastward lies the Valley of the Jordan and beyond it the mountains of Gilead. Westward is Mount Carmel.",authentic,twain,THE INNOCENTS ABROAD,authentic,American,male,white,18.375,0.997411012649536,0.0,0.0069930069930069,0.6783216783216783,0.5524475524475524,2.447563025210084,0.0279720279720279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0209790209790209,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0559440559440559,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0139860139860139,0.0839160839160839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0069930069930069,0.0139860139860139,0.0,0.0,0.0,0.0,0.0139860139860139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0629370629370629,0.0,0.0,0.0209790209790209,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0209790209790209,0.0,0.0,0.0,0.0,0.0,0.0209790209790209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0139860139860139,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139860139860139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1888111888111888,0.0699300699300699,0.0,0.0,0.0069930069930069,0.0349650349650349,0.0139860139860139,0.0279720279720279,0.0139860139860139,0.0349650349650349,0.1118881118881118,0.0,0.0069930069930069,0.0419580419580419,0.0,0.0,0.0349650349650349,0.0349650349650349,0.1818181818181818,0.1048951048951049
92,55569,1,"Ay, Philip,' continued she, turning him round with motherly freedom, 'yo'll do if yo'll but gi' your shoon a polishin' wipe on yon other mat. This'n for takin' t' roughest mud off. Measter allays polishes on that.' In the square parlour the same precise order was observed. Every article of furniture was free from speck of dirt or particle of dust; and everything was placed either in a parallel line, or at exact right-angles with every other. Even John and Jeremiah sat in symmetry on opposite sides of the fire-place; the very smiles on their honest faces seemed drawn to a line of exactitude.",authentic,gaskell,SYLVIA'S LOVERS,authentic,British/Irish,female,white,17.666666666666668,0.5879612565040588,0.01,0.01,0.78,0.61,2.603125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.05,0.0,0.0,0.01,0.05,0.01,0.02,0.01,0.02,0.11,0.0,0.02,0.03,0.0,0.0,0.02,0.02,0.18,0.1
93,59557,1,"But      if our statesmen walk through the halls of Congress emitting      from their garments the scent of burning human flesh, when they      would put forth their souls as great magnets for mankind, the      tender, sensitive world-heart will recede from their touch, and      leave their hollow, resounding voices reverberating through      space. Thus shall we lose our share of great world leaders. ""Gentlemen, the lives of white men will be placed in jeopardy      by a miscarriage of justice here to-day. The jury that refused      first to hang a white man for killing a Negro, seared its      conscience, lowered its estimate of the value of human life,      and now, without due process of law, the white man who kills      any one is almost uniformly exempt from the death penalty. The      maltreatment of Negroes according to immutable laws precedes      but by one day the like maltreatment of whites.",authentic,griggs,The Hindered Hand,authentic,American,male,black,28.8,-0.9853754043579102,0.0,0.0,0.7112676056338029,0.5633802816901409,2.5036,0.0140845070422535,0.0,0.0,0.0,0.0,0.0070422535211267,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0211267605633802,0.0,0.0,0.0070422535211267,0.0,0.0140845070422535,0.0070422535211267,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070422535211267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070422535211267,0.0,0.0,0.0,0.0,0.0070422535211267,0.0704225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0070422535211267,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0704225352112676,0.0,0.0,0.0070422535211267,0.0,0.0,0.0,0.0070422535211267,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0211267605633802,0.0,0.0,0.0070422535211267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070422535211267,0.0,0.028169014084507,0.0,0.0,0.0,0.0,0.0,0.0070422535211267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0070422535211267,0.0070422535211267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2183098591549295,0.0915492957746478,0.0,0.0,0.0352112676056338,0.0211267605633802,0.0352112676056338,0.0070422535211267,0.0211267605633802,0.0140845070422535,0.0845070422535211,0.0,0.0,0.0352112676056338,0.0,0.0,0.0140845070422535,0.056338028169014,0.1619718309859155,0.0985915492957746
94,60985,1,"A long story full of deep interest might be written concerning the subsequent fortunes of John Brown and his sons and their trusty followers--a story of hardships, ruined homes and persecutions, and retribution to their persecutors, after all, through the happenings of the Civil War. But with these events we are all familiar. Judah never returned to America. After the news of John Brownâ€™s death had aroused the sympathies of all christendom for the slaves, he gave up all thoughts of returning to the land of his birth and entered the service of the Queen. His daring bravery and matchless courage brought its own reward; he was knighted; had honors and wealth heaped upon him, and finally married into one of the best families of the realm.",authentic,hopkins,WINONA,authentic,American,female,black,25.8,0.9878050684928894,0.0472440944881889,0.0,0.6771653543307087,0.5196850393700787,2.3333962264150943,0.0078740157480314,0.0,0.0,0.0,0.0,0.0078740157480314,0.0,0.0,0.0,0.0078740157480314,0.0,0.0,0.0157480314960629,0.0,0.0314960629921259,0.0,0.0,0.0,0.0,0.0,0.0629921259842519,0.0,0.0,0.0,0.0,0.0078740157480314,0.0,0.0,0.0,0.0157480314960629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157480314960629,0.0,0.0,0.0,0.0078740157480314,0.0,0.0078740157480314,0.0,0.0,0.0,0.0,0.0866141732283464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157480314,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157480314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866141732283464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157480314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157480314960629,0.0078740157480314,0.0078740157480314,0.0,0.0078740157480314,0.0,0.0078740157480314,0.0,0.0,0.0078740157480314,0.0,0.0,0.0,0.0,0.0,0.0,0.0236220472440944,0.0,0.0,0.0,0.0078740157480314,0.0078740157480314,0.0,0.0,0.0078740157480314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1653543307086614,0.1102362204724409,0.0,0.0,0.0157480314960629,0.0629921259842519,0.0236220472440944,0.0393700787401574,0.0078740157480314,0.0,0.0708661417322834,0.0,0.0078740157480314,0.0157480314960629,0.0,0.0,0.0314960629921259,0.0472440944881889,0.1417322834645669,0.1417322834645669
95,59764,1,"The following statement of facts lends interest to the contention of one of the characters of THE HINDERED HAND, to the effect that the repressionist order of things brings forward, by its own force an undesirable type of officials. During the recent presidential campaign the repression of the Negro was made an issue in the state of Tennessee. The most representative audience that assembled during the whole campaign in the State was wrought to its highest pitch of enthusiasm by the following outburst of eloquence from the Junior Senator of that state: ""The man that does not know the difference between a white man and a 'nigger' is not fit to be President.""",authentic,griggs,The Hindered Hand,authentic,American,male,black,37.66666666666666,-0.3201049268245697,0.0,0.0,0.5982142857142857,0.5357142857142857,2.2428431372549023,0.0178571428571428,0.0178571428571428,0.0089285714285714,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.1517857142857142,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571428,0.0,0.0,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982142857142857,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2410714285714285,0.0446428571428571,0.0,0.0,0.0178571428571428,0.0267857142857142,0.0,0.0178571428571428,0.0,0.0178571428571428,0.125,0.0,0.0089285714285714,0.0267857142857142,0.0,0.0089285714285714,0.0,0.0178571428571428,0.1785714285714285,0.1964285714285714
96,64669,1,"Their trust makes a promise a real thing; and its acceptance is the beginning of satisfaction. But for weeks after the parting she had often fits of deep depression, and at such times her tears always flowed. She took note of the date, and there was never a day that she did not think of and sigh for The Man. And The Man, away in the wilds of Alaska, was feeling, day by day and hour by hour, the chastening and purifying influences of the wilderness. Hot passions cooled before the breath of the snowfield and the glacier. The moaning of a tortured spirit was lost in the roar of the avalanche and the scream of the cyclone. Pale sorrow and cold despair were warmed and quickened by the fierce sunlight which came suddenly and stayed only long enough to vitalise all nature.",authentic,stoker,THE MAN,authentic,British/Irish,male,white,20.428571428571427,0.9724252820014954,0.0,0.0279720279720279,0.6433566433566433,0.5454545454545454,2.3281395348837206,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0279720279720279,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0839160839160839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.1188811188811188,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139860139860139,0.0,0.0,0.0,0.0069930069930069,0.0139860139860139,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0699300699300699,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0209790209790209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0209790209790209,0.0069930069930069,0.0,0.0,0.0069930069930069,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069930069930069,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2377622377622377,0.0489510489510489,0.0,0.0,0.0209790209790209,0.0839160839160839,0.0139860139860139,0.0209790209790209,0.0,0.0139860139860139,0.0419580419580419,0.0,0.0,0.0629370629370629,0.0,0.0,0.0209790209790209,0.0209790209790209,0.1468531468531468,0.1538461538461538
97,60654,1,"Of those who remained many embraced Christianity; their children were sent to the pale-face schools; they themselves became tillers of the soil, adopting with their agricultural pursuits all the arts of civilized life, and cultivating the friendship of the white population about them. They, however, still clung to their tribal dress of buckskin, beads, feathers, blankets and moccasins, thereby adding picturesqueness of detail to the moving crowds that thronged the busy streets of the lively American city. Nor were all who wore the tribal dress Indians. Here and there a blue eye gleamed or a glint of gold in the long hair falling about the shoulders told of other nationalities who had linked their fortunes with the aborigines.",authentic,hopkins,WINONA,authentic,American,female,black,29.5,0.9965949654579164,0.0,0.0,0.6923076923076923,0.5641025641025641,2.482391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094017094017,0.017094017094017,0.017094017094017,0.0,0.0,0.0,0.0085470085470085,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094017094017,0.0,0.0,0.0,0.0085470085470085,0.0,0.0,0.0,0.0,0.0085470085470085,0.0,0.0,0.0,0.0,0.0,0.1025641025641025,0.0085470085470085,0.0085470085470085,0.0,0.0,0.0085470085470085,0.0,0.0,0.0,0.0,0.0085470085470085,0.0,0.0,0.0,0.017094017094017,0.0,0.0,0.0,0.0,0.0085470085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0085470085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094017094017,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085470085470085,0.0,0.0,0.0,0.0341880341880341,0.0,0.0,0.0085470085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1367521367521367,0.1282051282051282,0.0,0.0,0.0,0.0769230769230769,0.0427350427350427,0.017094017094017,0.0085470085470085,0.0,0.1111111111111111,0.0,0.0,0.0427350427350427,0.0,0.0,0.0341880341880341,0.0341880341880341,0.1196581196581196,0.1367521367521367
98,59601,1,"If through the process of being      made white you attain your rights, the battle of the dark man      will remain to be fought. ""As I enter therefore upon the larger mission of the American      Negro, it is with the confident hope that my base of supplies      shall remain intact that our struggling kinsmen everywhere may      ever find men of their blood piloting the whole strength of      America into channels that make for the good of the whole human      race. ""Yours in perpetual bonds of brotherhood,                                                   ""ENSAL ELLWOOD."" The two had just finished the reading of the paper when the door bell rang. ""Ensal's ring,"" whispered Mrs. Ellwood, who now closed Tiara in the room and went to meet her son. Armed with the knowledge of the fact that Ensal was strong in Tiara's regard, Mrs. Ellwood was ready for a determined attack.",authentic,griggs,The Hindered Hand,authentic,American,male,black,24.0,0.9978627562522888,0.0,0.0071428571428571,0.7142857142857143,0.5785714285714286,2.52,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.0071428571428571,0.0071428571428571,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0071428571428571,0.0,0.0071428571428571,0.0071428571428571,0.0285714285714285,0.0,0.0,0.0,0.0,0.0071428571428571,0.1142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0,0.0214285714285714,0.0,0.0,0.0,0.0,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142857142857142,0.0071428571428571,0.0,0.0,0.0,0.0,0.0071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0071428571428571,0.0,0.0071428571428571,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0071428571428571,0.0,0.0,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,0.0071428571428571,0.0071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.05,0.0,0.0,0.0357142857142857,0.05,0.0285714285714285,0.0285714285714285,0.0214285714285714,0.0071428571428571,0.1,0.0071428571428571,0.0,0.0357142857142857,0.0,0.0,0.0142857142857142,0.0357142857142857,0.1785714285714285,0.1214285714285714
